Protein Name,Replicate Name,Precursor Ion Name,Retention Time,Area,Background,Height,Mass Error PPM,Protein
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_C,"L- Glutamine 1(15N), 0(13C)",11.5,13695907,178054,1517910,-2.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_A,"L- Glutamine 1(15N), 0(13C)",11.48,6012643,0,612212,-3.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_B,"L- Glutamine 1(15N), 0(13C)",11.53,5095852,0,514432,-3.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_C,"L- Glutamine 1(15N), 0(13C)",11.32,7384473,0,745125,-3.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_A,"L- Glutamine 1(15N), 0(13C)",11.39,10486539,0,1085302,-3.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_B,"L- Glutamine 1(15N), 0(13C)",11.36,12279011,6735,1227277,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_C,"L- Glutamine 1(15N), 0(13C)",11.32,25472442,178895,2441279,-3.4,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_1,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_2,"L- Glutamine 1(15N), 1(13C)",11.34,25108,0,20037,0.5,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_3,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_1,"L- Glutamine 1(15N), 1(13C)",11.5,426654,0,49749,-2.2,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_2,"L- Glutamine 1(15N), 1(13C)",11.37,152928,0,30240,-0.5,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_3,"L- Glutamine 1(15N), 1(13C)",11.22,251890,0,69658,-1,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_1,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_2,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_3,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_1,"L- Glutamine 1(15N), 1(13C)",11.62,134981,0,28991,-3.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_2,"L- Glutamine 1(15N), 1(13C)",11.38,229881,0,37706,-3.2,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_3,"L- Glutamine 1(15N), 1(13C)",11.16,266628,0,43087,-4,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_1,"L- Glutamine 1(15N), 1(13C)",11.57,307845,0,52295,-3.4,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_2,"L- Glutamine 1(15N), 1(13C)",11.47,246064,0,38190,-3.7,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_3,"L- Glutamine 1(15N), 1(13C)",11.21,279047,0,45640,-3.2,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_A,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_B,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NO3_Blk_A,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_Urea_Blk_A,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full1,"L- Glutamine 1(15N), 1(13C)",11.53,658367,0,73307,-3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full2,"L- Glutamine 1(15N), 1(13C)",11.57,680101,0,94393,-1.5,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full3,"L- Glutamine 1(15N), 1(13C)",11.47,380117,0,59182,-2.3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full4,"L- Glutamine 1(15N), 1(13C)",11.5,642719,0,72184,-2.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full5,"L- Glutamine 1(15N), 1(13C)",11.52,470777,0,73544,-3.3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full6,"L- Glutamine 1(15N), 1(13C)",11.43,319406,0,42502,-3.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full7,"L- Glutamine 1(15N), 1(13C)",11.47,397697,0,75347,-0.5,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full8,"L- Glutamine 1(15N), 1(13C)",11.41,500964,0,74481,-0.8,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full9,"L- Glutamine 1(15N), 1(13C)",11.38,564502,0,67155,-2.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full10,"L- Glutamine 1(15N), 1(13C)",11.38,584912,0,73986,-3.2,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full11,"L- Glutamine 1(15N), 1(13C)",11.32,681243,0,100507,-0.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_A,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_B,"L- Glutamine 1(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.56,26454,0,16085,9.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.33,1279852,0,155233,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.54,1902056,0,181465,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.53,1670259,0,193581,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.39,122269,0,23958,-1.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.51,29331,0,9644,-0.5,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.54,436527,0,66054,-1.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.47,188032,0,31797,-1.4,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.55,275512,0,36573,-1.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.3,313796,0,48539,-3.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.36,1047993,0,129306,-2.5,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.53,1809871,0,182214,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.4,870937,0,88673,-2.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.48,470430,0,71825,-2.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.5,227909,0,32230,-2.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.71,11159,0,6755,-8.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.59,643448,0,108970,-1.7,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.41,436608,0,67516,-1.7,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.57,1035133,0,121934,-1.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.57,977082,0,114774,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.5,968779,0,119533,-2.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.48,608352,0,85959,-3.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.51,259282,0,45389,0.4,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.51,286818,0,40371,-2.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.38,283625,0,41086,-2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_A,"L- Glutamine 1(15N), 1(13C)",11.41,519567,0,61356,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_B,"L- Glutamine 1(15N), 1(13C)",11.33,617868,0,80386,-2.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_C,"L- Glutamine 1(15N), 1(13C)",11.32,1391923,0,170323,-1,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_1,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_2,"L- Glutamine 2(15N), 0(13C)",11.51,13453,0,10568,0.7,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_3,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_1,"L- Glutamine 2(15N), 0(13C)",11.54,7747345,0,707790,-2.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_2,"L- Glutamine 2(15N), 0(13C)",11.4,4805663,0,483468,-3,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_3,"L- Glutamine 2(15N), 0(13C)",11.22,5065793,0,549401,-2.6,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_1,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_2,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_3,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_1,"L- Glutamine 2(15N), 0(13C)",11.56,8728972,0,814117,-2.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_2,"L- Glutamine 2(15N), 0(13C)",11.42,5853521,0,597173,-2.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_3,"L- Glutamine 2(15N), 0(13C)",11.18,6592370,0,681501,-3,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_1,"L- Glutamine 2(15N), 0(13C)",11.57,7616571,0,726954,-2.9,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_2,"L- Glutamine 2(15N), 0(13C)",11.44,6070318,0,611134,-3.2,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_3,"L- Glutamine 2(15N), 0(13C)",11.2,6782516,0,676713,-3.3,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_A,"L- Glutamine 2(15N), 0(13C)",11.53,448023,0,57297,-3,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_B,"L- Glutamine 2(15N), 0(13C)",11.41,142945,0,33448,-3,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NO3_Blk_A,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_Urea_Blk_A,"L- Glutamine 2(15N), 0(13C)",11.5,46767,0,19712,-1.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full1,"L- Glutamine 2(15N), 0(13C)",11.54,11281163,0,1054365,-3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full2,"L- Glutamine 2(15N), 0(13C)",11.6,12167111,0,1087114,-2.2,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full3,"L- Glutamine 2(15N), 0(13C)",11.51,8149210,0,849704,-3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full4,"L- Glutamine 2(15N), 0(13C)",11.5,11239260,76935,1110164,-2.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full5,"L- Glutamine 2(15N), 0(13C)",11.49,8068868,0,769064,-3.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full6,"L- Glutamine 2(15N), 0(13C)",11.46,7052278,0,740174,-3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full7,"L- Glutamine 2(15N), 0(13C)",11.48,7217607,0,760571,-3.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full8,"L- Glutamine 2(15N), 0(13C)",11.39,9189958,0,1022817,-2.8,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full9,"L- Glutamine 2(15N), 0(13C)",11.36,10235825,0,1136258,-3.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full10,"L- Glutamine 2(15N), 0(13C)",11.36,11384345,0,1259201,-3.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full11,"L- Glutamine 2(15N), 0(13C)",11.34,10703150,0,1090737,-3.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_A,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_B,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_C,"L- Glutamine 2(15N), 0(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.36,33050440,97221,3223480,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.53,40557848,0,3984527,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.54,39757612,74117,3850939,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.35,1558985,0,176849,-3.4,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.48,898182,0,106212,-2.4,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.51,4460432,0,471417,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.45,3188491,0,318839,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.55,3134291,0,289600,-4.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.32,4746135,0,471759,-3.5,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.37,25424718,345884,2756672,-2.7,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.56,37180176,201989,3366651,-2.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.36,21941798,0,2071946,-2.7,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.51,5302134,0,563338,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.5,2956809,0,313677,-2.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.35,4992755,0,587290,-3.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.59,8297200,0,822300,-3.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.37,5802442,0,613604,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_Urea_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.56,11450426,103178,1169306,-1.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.6,25991166,0,2433797,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.48,23981886,106906,2258773,-2.4,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NH4_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.5,15849878,206414,1664252,-2.6,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.46,745242,0,98265,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.53,584133,0,67039,-2.5,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_NO3_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.36,893583,0,109223,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_A,"L- Glutamine 2(15N), 0(13C)",11.39,3868773,0,381175,-3.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_B,"L- Glutamine 2(15N), 0(13C)",11.36,4375425,1665,434440,-2.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T24_Urea_Metab_C,"L- Glutamine 2(15N), 0(13C)",11.32,10684084,96634,1009412,-3.3,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_1,"L- Glutamine 2(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_2,"L- Glutamine 2(15N), 1(13C)",11.63,26108,0,22561,4.2,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InH2O_3,"L- Glutamine 2(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_1,"L- Glutamine 2(15N), 1(13C)",11.59,320687,0,49323,-2.3,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_2,"L- Glutamine 2(15N), 1(13C)",10.75,467372,0,59058,11.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix1InMatrix_3,"L- Glutamine 2(15N), 1(13C)",11.19,145810,0,38110,-2.4,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_1,"L- Glutamine 2(15N), 1(13C)",11.42,22704,0,21519,17,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_2,"L- Glutamine 2(15N), 1(13C)",11.66,72566,0,73336,1.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InH2O_3,"L- Glutamine 2(15N), 1(13C)",11.68,16007,0,11470,7,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_1,"L- Glutamine 2(15N), 1(13C)",11.56,371640,0,58003,-2.8,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_2,"L- Glutamine 2(15N), 1(13C)",11.63,55651,0,15933,14.2,L- Glutamine
L- Glutamine,230810_Std_4uMStdsMix2InMatrix_3,"L- Glutamine 2(15N), 1(13C)",11.21,331323,0,58549,0.8,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_1,"L- Glutamine 2(15N), 1(13C)",11.57,353853,0,60323,-2.9,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_2,"L- Glutamine 2(15N), 1(13C)",11.44,177622,0,31610,-2.9,L- Glutamine
L- Glutamine,230810_Std_H2OinMatrix_3,"L- Glutamine 2(15N), 1(13C)",11.26,251303,0,32795,-3.3,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_A,"L- Glutamine 2(15N), 1(13C)",12.22,10987,0,7840,13.2,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NH4_Blk_B,"L- Glutamine 2(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_NO3_Blk_A,"L- Glutamine 2(15N), 1(13C)",#N/A,#N/A,#N/A,#N/A,#N/A,L- Glutamine
L- Glutamine,230810_Blk_G5_NFEX_T24_Urea_Blk_A,"L- Glutamine 2(15N), 1(13C)",10.93,23668,0,21435,2.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full1,"L- Glutamine 2(15N), 1(13C)",11.54,506063,0,58034,-2.7,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full2,"L- Glutamine 2(15N), 1(13C)",11.59,565406,0,80867,-2.3,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full3,"L- Glutamine 2(15N), 1(13C)",11.53,360740,0,58819,-2.9,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full4,"L- Glutamine 2(15N), 1(13C)",11.51,452998,0,61655,-1.8,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full5,"L- Glutamine 2(15N), 1(13C)",11.52,367267,0,50734,-2.6,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full6,"L- Glutamine 2(15N), 1(13C)",11.46,360119,0,75863,0,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full7,"L- Glutamine 2(15N), 1(13C)",11.51,315648,0,48351,-2.8,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full8,"L- Glutamine 2(15N), 1(13C)",11.41,457548,0,68876,-1.8,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full9,"L- Glutamine 2(15N), 1(13C)",11.35,447264,0,72749,-2,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full10,"L- Glutamine 2(15N), 1(13C)",11.33,598901,0,71642,-3.1,L- Glutamine
L- Glutamine,230810_Poo_G5_NFEX_Full11,"L- Glutamine 2(15N), 1(13C)",11.34,425479,0,57961,-3.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_A,"L- Glutamine 2(15N), 1(13C)",10.94,778923,0,117501,12,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_B,"L- Glutamine 2(15N), 1(13C)",10.97,460482,0,68007,11.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T0_Metab_C,"L- Glutamine 2(15N), 1(13C)",10.96,518445,0,73317,11.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_A,"L- Glutamine 2(15N), 1(13C)",11.38,1738614,0,187172,-2.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_B,"L- Glutamine 2(15N), 1(13C)",11.53,2206575,0,230189,-1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NH4_Metab_C,"L- Glutamine 2(15N), 1(13C)",11.51,2291269,0,228127,-0.5,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_A,"L- Glutamine 2(15N), 1(13C)",10.85,701988,0,100350,11.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_B,"L- Glutamine 2(15N), 1(13C)",10.89,46314,0,25743,9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_NO3_Metab_C,"L- Glutamine 2(15N), 1(13C)",10.96,1056046,0,146224,11,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_A,"L- Glutamine 2(15N), 1(13C)",11.43,47698,0,25507,-2.1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_B,"L- Glutamine 2(15N), 1(13C)",11.58,121182,0,24774,-3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T6_Urea_Metab_C,"L- Glutamine 2(15N), 1(13C)",11.32,152702,0,27514,-3.2,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_A,"L- Glutamine 2(15N), 1(13C)",11.4,1307544,0,152511,-1.8,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_B,"L- Glutamine 2(15N), 1(13C)",11.51,2048399,0,238695,-1,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NH4_Metab_C,"L- Glutamine 2(15N), 1(13C)",11.37,1193993,0,137626,-1.3,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_A,"L- Glutamine 2(15N), 1(13C)",10.91,2934621,0,398489,11.7,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_B,"L- Glutamine 2(15N), 1(13C)",11.51,38549,0,21585,-1.9,L- Glutamine
L- Glutamine,230810_Smp_G5_NFEX_T12_NO3_Metab_C,"L- Glutamine 2(15N), 1(13C)",11.36,183589,0,39227,-2.6,L- Glutamine
